"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season"
2020-09-14,"P3-D",21.5,0.4838,0.4513,314.5,0.23,101.4,8.94,6.82,9,2020,"Fall"
2020-09-14,"CP-3",23.4,0.1606,0.1557,104.65,0.08,111.7,9.51,7.28,9,2020,"Fall"
2020-09-14,"CP-1",20.9,0.3044,0.2805,197.6,0.14,125.5,11.2,7.28,9,2020,"Fall"
2020-09-14,"CP-2",22.1,0.4176,0.3948,271.7,0.2,84.3,7.34,7.12,9,2020,"Fall"
2020-09-14,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,9,2020,"Fall"
2020-09-14,"DP",NA,NA,NA,NA,NA,NA,NA,NA,9,2020,"Fall"
2020-09-14,"SP",NA,NA,NA,NA,NA,NA,NA,NA,9,2020,"Fall"
2020-09-14,"UP",NA,NA,NA,NA,NA,NA,NA,NA,9,2020,"Fall"
2020-10-22,"WT-5",18,0.2532,0.2194,164.45,0.12,109.2,10.35,5.95,10,2020,"Fall"
2020-10-22,"WT-3",16.5,0.1987,0.1664,129.35,0.09,179,17.48,6.65,10,2020,"Fall"
2020-10-22,"AN-5",16.9,0.2462,0.2082,159.9,0.12,61.1,5.91,6.46,10,2020,"Fall"
2020-10-22,"WT-4",17.1,0.3075,0.2609,22.2,0.15,175.2,15.89,6.85,10,2020,"Fall"
2020-10-22,"AN-4",17.1,0.2446,0.2073,158.6,0.12,91.4,9.82,7.16,10,2020,"Fall"
2020-10-22,"AN-2",16.8,0.2603,0.2194,169,0.12,167.5,16.25,7.21,10,2020,"Fall"
2020-10-22,"AN-0",17.1,0.4554,0.3863,295.75,0.22,141.1,13.61,7.24,10,2020,"Fall"
2020-10-22,"WT-1",17.3,0.3108,0.265,202.15,0.15,115.6,11.09,7.11,10,2020,"Fall"
2020-10-22,"P5-3",20.2,0.0403,0.0366,26,0.02,88.7,8.03,7.23,10,2020,"Fall"
2020-10-22,"P5-1",19.7,0.0513,0.0461,33.15,0.02,110.1,10.07,6.89,10,2020,"Fall"
2020-10-22,"P3-D",18.7,0.4719,0.4147,306.8,0.23,155,14.46,7.06,10,2020,"Fall"
2020-10-22,"CP-3",18,0.1476,0.1277,96.2,0.07,166.1,15.73,7.74,10,2020,"Fall"
2020-10-22,"CP-1",18.7,0.3729,0.3275,241.35,0.18,166.3,15.44,7.49,10,2020,"Fall"
2020-10-22,"CP-2",18.3,0.4395,0.383,285.35,0.24,108.9,10.24,7.44,10,2020,"Fall"
2020-10-22,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,10,2020,"Fall"
2020-10-22,"DP",NA,NA,NA,NA,NA,NA,NA,NA,10,2020,"Fall"
2020-10-22,"SP",NA,NA,NA,NA,NA,NA,NA,NA,10,2020,"Fall"
2020-10-22,"UP",NA,NA,NA,NA,NA,NA,NA,NA,10,2020,"Fall"
2020-11-17,"WT-5",12.3,0.2605,0.1973,169,0.12,109,11.66,5.66,11,2020,"Fall"
2020-11-17,"WT-3",10.2,0.2246,0.1609,146.25,0.11,101.3,11.59,5.64,11,2020,"Fall"
2020-11-17,"AN-5",10,0.2364,0.1688,153.4,0.11,88.2,9.94,5.62,11,2020,"Fall"
2020-11-17,"WT-4",10.9,0.3043,0.2222,197.5,0.15,176.2,19.47,5.91,11,2020,"Fall"
2020-11-17,"AN-4",11,0.2424,0.1778,157.3,0.12,115.7,13.78,6.16,11,2020,"Fall"
2020-11-17,"AN-2",11.9,0.2572,0.1928,167.05,0.12,134.7,14.54,6.17,11,2020,"Fall"
2020-11-17,"AN-0",10,0.4176,0.2979,271.7,0.2,201.1,22.68,6.47,11,2020,"Fall"
2020-11-17,"WT-1",11.4,0.2718,0.2014,176.8,0.13,147.7,16.11,6.54,11,2020,"Fall"
2020-11-17,"P5-3",11.4,0.039,0.0288,25.35,0.02,118.6,12.95,6.66,11,2020,"Fall"
2020-11-17,"P5-1",10.6,0.0748,0.0543,48.75,0.03,163.4,18.46,6.3,11,2020,"Fall"
2020-11-17,"P3-D",12.6,0.4565,0.3484,297.05,0.22,211.1,22.41,6.35,11,2020,"Fall"
2020-11-17,"CP-3",14.6,0.1439,0.1153,93.6,0.07,142.8,14.52,6.93,11,2020,"Fall"
2020-11-17,"CP-1",13.9,0.4524,0.3564,293.8,0.22,144.4,14.9,6.91,11,2020,"Fall"
2020-11-17,"CP-2",14.3,0.4239,0.337,275.6,0.2,147.7,15.12,6.85,11,2020,"Fall"
2020-11-17,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,11,2020,"Fall"
2020-11-17,"DP",NA,NA,NA,NA,NA,NA,NA,NA,11,2020,"Fall"
2020-11-17,"SP",NA,NA,NA,NA,NA,NA,NA,NA,11,2020,"Fall"
2020-11-17,"UP",NA,NA,NA,NA,NA,NA,NA,NA,11,2020,"Fall"
2020-12-02,"WT-5",9.2,0.159,0.132,123,0.09,97.5,10.5,4.95,12,2020,"Winter"
2020-12-02,"WT-3",7.1,0.1688,0.111,109.35,0.08,91.2,11.02,5.34,12,2020,"Winter"
2020-12-02,"AN-5",6.7,0.1825,0.1186,118.95,0.09,86,10.52,5.42,12,2020,"Winter"
2020-12-02,"WT-4",7.8,0.2332,0.1579,152.1,0.11,91.2,10.87,5.74,12,2020,"Winter"
2020-12-02,"AN-4",8.1,0.18,0.1219,117,0.09,87.7,10.35,6.07,12,2020,"Winter"
2020-12-02,"AN-2",8.5,0.1947,0.1337,126.75,0.09,79.4,9.26,6.17,12,2020,"Winter"
2020-12-02,"AN-0",6.5,0.3919,0.2532,254.8,0.19,93.7,11.51,6.08,12,2020,"Winter"
2020-12-02,"WT-1",9.1,0.332,0.157,151,0.11,98,11,6.38,12,2020,"Winter"
2020-12-02,"P5-3",7.9,0.0342,0.023,22.1,0.01,224.3,26.6,6.3,12,2020,"Winter"
2020-12-02,"P5-1",6.6,0.0576,0.0374,7.7,0.03,54.3,6.6,5.91,12,2020,"Winter"
2020-12-02,"P3-D",9.8,0.4171,0.2959,271.05,0.2,149.9,16.39,6.45,12,2020,"Winter"
2020-12-02,"CP-3",11.1,0.1635,0.1203,106.8,0.08,124.9,13.74,6.63,12,2020,"Winter"
2020-12-02,"CP-1",11.2,0.4513,0.3497,289.5,0.22,134.4,13.2,6.7,12,2020,"Winter"
2020-12-02,"CP-2",10.7,0.4178,0.3037,271.7,0.2,156.8,15.72,6.68,12,2020,"Winter"
2020-12-02,"SP",9.7,0.1996,0.1411,129.35,0.09,155.7,17.7,6.94,12,2020,"Winter"
2020-12-02,"DP",10.3,0.1247,0.0897,81.26,0.06,82.1,9.2,7.05,12,2020,"Winter"
2020-12-02,"UP",12,0.1019,0.0767,66.3,0.05,66.3,7.18,6.87,12,2020,"Winter"
2020-12-02,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2020,"Winter"
2021-02-04,"WT-5",4.1,0.2721,0.1633,176.8,0.13,126.8,16.58,4.97,2,2021,"Winter"
2021-02-04,"WT-3",2.8,0.1991,0.1148,129.35,0.09,112.4,15.18,5.41,2,2021,"Winter"
2021-02-04,"AN-5",3.6,0.2127,0.1258,138.45,0.1,94.3,12.54,5.53,2,2021,"Winter"
2021-02-04,"WT-4",4.2,0.2915,0.1755,189.15,0.14,114.1,14.87,5.64,2,2021,"Winter"
2021-02-04,"AN-4",3.8,0.2169,0.1289,141.05,0.1,109.8,14.35,5.9,2,2021,"Winter"
2021-02-04,"AN-2",4.2,0.2279,0.1374,148.2,0.11,101.6,13.24,5.94,2,2021,"Winter"
2021-02-04,"AN-0",3.7,0.3687,0.2189,239.85,0.18,95.6,12.61,5.98,2,2021,"Winter"
2021-02-04,"WT-1",4.5,0.2846,0.1734,185.25,0.14,119,15.36,6.12,2,2021,"Winter"
2021-02-04,"P5-3",4.2,0.0332,0.02,21.45,0.01,94.4,12.31,6.51,2,2021,"Winter"
2021-02-04,"P5-1",5,0.1237,0.0764,80.6,0.06,70,8.94,6.03,2,2021,"Winter"
2021-02-04,"P3-D",7.4,0.4306,0.2855,280.15,0.21,110.7,13.3,6.03,2,2021,"Winter"
2021-02-04,"CP-3",6,0.209,0.1333,135.85,0.1,153,19.01,6.31,2,2021,"Winter"
2021-02-04,"CP-1",8.6,0.5066,0.3478,329.55,0.25,131.5,15.33,6.23,2,2021,"Winter"
2021-02-04,"CP-2",6.9,0.426,0.2784,276.9,0.21,128.2,15.59,6.4,2,2021,"Winter"
2021-02-04,"DP",5.7,0.2443,0.1544,158.86,0.12,120,15.03,6.71,2,2021,"Winter"
2021-02-04,"UP",6.1,0.2523,0.1611,163.8,0.12,117.5,14.58,6.64,2,2021,"Winter"
2021-02-04,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,2,2021,"Winter"
2021-02-04,"SP",NA,NA,NA,NA,NA,NA,NA,NA,2,2021,"Winter"
2021-03-11,"WT-5",10.5,0.3666,0.2654,238.55,0.18,127,14.14,5.24,3,2021,"Spring"
2021-03-11,"WT-3",9.1,0.2904,0.2021,188.5,0.14,113.8,13.12,5.79,3,2021,"Spring"
2021-03-11,"AN-5",8.7,0.305,0.2101,198.25,0.15,106.4,12.38,5.83,3,2021,"Spring"
2021-03-11,"WT-4",9.5,0.3776,0.2656,245.05,0.18,111.2,12.7,6.33,3,2021,"Spring"
2021-03-11,"AN-4",9.5,0.3149,0.2217,204.75,0.15,127.3,14.53,6.63,3,2021,"Spring"
2021-03-11,"AN-2",8.8,0.3259,0.225,211.9,0.16,107.4,12.46,6.58,3,2021,"Spring"
2021-03-11,"AN-0",9.2,0.4378,0.3054,284.7,0.21,112.8,12.98,6.8,3,2021,"Spring"
2021-03-11,"WT-1",10.8,0.3666,0.2668,238.55,0.18,115.6,12.81,6.93,3,2021,"Spring"
2021-03-11,"P5-3",12.5,0.1419,0.1079,92.3,0.07,91.5,9.76,7.13,3,2021,"Spring"
2021-03-11,"P5-1",11.7,0.2243,0.1674,145.6,0.11,67.4,7.3,6.93,3,2021,"Spring"
2021-03-11,"P3-D",11.5,0.4805,0.3563,312.66,0.23,148.3,16.16,6.93,3,2021,"Spring"
2021-03-11,"CP-3",10.7,0.2566,0.1865,167.05,0.12,133.5,14.8,7.53,3,2021,"Spring"
2021-03-11,"CP-1",12.3,0.5314,0.4022,345.15,0.26,134.7,14.4,7.39,3,2021,"Spring"
2021-03-11,"CP-2",10.6,0.5411,0.3922,351.65,0.26,108.2,12.03,7.3,3,2021,"Spring"
2021-03-11,"SP",11.3,0.3794,0.2802,246.35,0.18,127.9,13.99,7.46,3,2021,"Spring"
2021-03-11,"DP",12.4,0.2995,0.2272,194.35,0.14,144.7,15.45,7.55,3,2021,"Spring"
2021-03-11,"UP",11.6,0.3676,0.2734,239.2,0.18,100.9,10.97,7.37,3,2021,"Spring"
2021-03-11,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,3,2021,"Spring"
2021-04-06,"WT-3",12.6,0.2465,0.1879,159.9,0.12,77.8,8.28,5.31,4,2021,"Spring"
2021-04-06,"AN-5",11.4,0.2768,0.2051,180.05,0.13,69.5,7.58,5.66,4,2021,"Spring"
2021-04-06,"WT-4",12.8,0.3504,0.2691,227.5,0.17,81.8,8.64,6.23,4,2021,"Spring"
2021-04-06,"WT-5",13.4,0.2957,0.2303,192.4,0.14,94.3,9.83,6.61,4,2021,"Spring"
2021-04-06,"AN-4",12.5,0.2932,0.2231,190.45,0.14,86.4,9.2,6.79,4,2021,"Spring"
2021-04-06,"AN-2",11.8,0.3078,0.2301,200.2,0.15,104.6,11.32,6.61,4,2021,"Spring"
2021-04-06,"AN-0",11.3,0.4653,0.3435,302.25,0.23,77.8,8.51,6.71,4,2021,"Spring"
2021-04-06,"WT-1",14.4,0.3502,0.2785,227.5,0.17,100.3,10.23,7.06,4,2021,"Spring"
2021-04-06,"P5-3",15.7,0.66,0.0643,42.9,0.03,64.7,6.42,7.33,4,2021,"Spring"
2021-04-06,"P5-1",14.9,0.1282,0.1036,83.2,0.06,35,3.54,6.78,4,2021,"Spring"
2021-04-06,"P3-D",13.4,0.471,0.3663,306.15,0.23,103.7,10.82,6.98,4,2021,"Spring"
2021-04-06,"CP-3",16.6,0.2386,0.2001,155.35,0.11,105.3,10.27,7.55,4,2021,"Spring"
2021-04-06,"CP-1",13.7,0.5417,0.4251,352.3,0.26,109.9,11.38,7.44,4,2021,"Spring"
2021-04-06,"CP-2",12.6,0.5031,0.3843,326.95,0.24,87,9.22,7.33,4,2021,"Spring"
2021-04-06,"SP",14.5,0.3365,0.2689,218.4,0.16,71,7.24,7.56,4,2021,"Spring"
2021-04-06,"DP",16.3,0.1979,0.1649,128.7,0.09,93.2,9.14,7.69,4,2021,"Spring"
2021-04-06,"UP",15.9,0.2053,0.1694,133.25,0.1,57.5,5.69,7.44,4,2021,"Spring"
2021-04-06,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,4,2021,"Spring"
2021-05-18,"WT-5",17.3,0.3393,0.2893,220.35,0.16,74.2,7.13,6.68,5,2021,"Spring"
2021-05-18,"WT-3",13.5,0.2986,0.2331,194.35,0.14,40.3,4.2,6.32,5,2021,"Spring"
2021-05-18,"AN-5",15.5,0.3465,0.2846,225.55,0.17,34.5,3.44,6.47,5,2021,"Spring"
2021-05-18,"WT-4",15.7,0.3562,0.293,231.4,0.17,57.5,5.7,6.73,5,2021,"Spring"
2021-05-18,"WT-1",15.2,0.252,0.2048,163.8,0.12,37.9,3.8,6.73,5,2021,"Spring"
2021-05-18,"AN-2",14.3,0.255,0.203,165.75,0.12,33.4,3.42,6.6,5,2021,"Spring"
2021-05-18,"AN-4",14.8,0.4811,0.3871,312.65,0.23,34.2,3.47,6.77,5,2021,"Spring"
2021-05-18,"AN-0",15.8,0.3685,0.3034,239.2,0.18,47.7,4.73,7.06,5,2021,"Spring"
2021-05-18,"P5-1",19.4,0.0695,0.0532,39,0.03,69.6,6.41,7.37,5,2021,"Spring"
2021-05-18,"P5-3",18.5,0.0797,0.0699,52,0.04,32.7,3.06,6.79,5,2021,"Spring"
2021-05-18,"TV",17.8,0.3454,0.298,224.25,0.17,58.9,5.59,6.95,5,2021,"Spring"
2021-05-18,"AS",15.5,0.4719,0.3859,306.8,0.23,80.9,8.06,7.08,5,2021,"Spring"
2021-05-18,"SP",18.2,0.2628,0.2284,170.95,0.13,55.9,5.27,7.59,5,2021,"Spring"
2021-05-18,"DP",18.4,0.2263,0.202,146.9,0.11,43.7,4.02,7.38,5,2021,"Spring"
2021-05-18,"UP",18.5,0.2561,0.2241,166.4,0.12,60,6.62,7.29,5,2021,"Spring"
2021-05-18,"P3-D",16.4,0.4328,0.3618,281.45,0.21,85,8.33,7.33,5,2021,"Spring"
2021-05-18,"CP-3",20,0.2768,0.2502,180.05,0.13,84.3,7.67,7.87,5,2021,"Spring"
2021-05-18,"CP-1",16.8,0.51,0.4302,331.6,0.25,89.5,8.67,7.54,5,2021,"Spring"
2021-05-18,"CP-2",14.9,0.4694,0.379,304.85,0.23,59.2,5.97,7.34,5,2021,"Spring"
2021-05-18,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,5,2021,"Spring"
2021-06-17,"WT-5",23.4,0.1921,0.1861,124.6,0.09,45.6,3.88,7.46,6,2021,"Summer"
2021-06-17,"WT-3",19.4,0.1583,0.1413,102.7,0.07,37,3.41,6.99,6,2021,"Summer"
2021-06-17,"AN-5",18,0.2153,0.1864,139.75,0.1,50.8,4.81,6.56,6,2021,"Summer"
2021-06-17,"WT-4",19.9,0.2926,0.2639,190.45,0.14,46.2,4.21,7.14,6,2021,"Summer"
2021-06-17,"WT-1",17.9,0.1468,0.1269,95.55,0.07,34.4,3.26,7.1,6,2021,"Summer"
2021-06-17,"AN-2",20.6,0.1165,0.1067,75.4,0.05,26.8,2.41,7.21,6,2021,"Summer"
2021-06-17,"AN-4",18.5,0.3297,0.2889,214.5,0.16,56.1,5.25,7.11,6,2021,"Summer"
2021-06-17,"AN-0",20.3,0.2213,0.2016,143.65,0.1,49.5,4.47,7.29,6,2021,"Summer"
2021-06-17,"P5-1",23.4,0.0397,0.0385,26,0.02,58.1,4.95,7.35,6,2021,"Summer"
2021-06-17,"P5-3",21.9,0.0786,0.074,51.35,0.04,32.1,2.81,7,6,2021,"Summer"
2021-06-17,"TV",19.4,0.333,0.2975,216.45,0.16,63.1,5.8,6.97,6,2021,"Summer"
2021-06-17,"AS",18.7,0.2461,0.2163,159.9,0.12,72.2,6.74,7.29,6,2021,"Summer"
2021-06-17,"SP",23.8,0.2279,0.2228,148.2,0.11,31.7,2.68,7.41,6,2021,"Summer"
2021-06-17,"DP",25.7,0.1367,0.1384,89.05,0.06,32.8,2.6,7.4,6,2021,"Summer"
2021-06-17,"UP",24.1,0.0994,0.0977,64.35,0.05,40.3,3.38,7.36,6,2021,"Summer"
2021-06-17,"P3-D",18,0.4429,0.3838,287.95,0.21,75.9,7.17,7.25,6,2021,"Summer"
2021-06-17,"CP-3",21.1,0.2087,0.1933,135.85,0.1,40.2,3.57,7.49,6,2021,"Summer"
2021-06-17,"CP-1",18.8,0.3708,0.3269,241.15,0.18,82.4,7.66,7.44,6,2021,"Summer"
2021-06-17,"CP-2",18.9,0.3798,0.3359,247,0.18,39.4,3.66,7.34,6,2021,"Summer"
2021-06-17,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,6,2021,"Summer"
2021-07-22,"WT-5",25,0.1711,0.1711,111.15,0.08,63.7,5.26,8.1,7,2021,"Summer"
2021-07-22,"WT-3",21.4,0.1091,0.1015,70.85,0.05,39.5,3.49,7.15,7,2021,"Summer"
2021-07-22,"AN-5",22,0.1509,0.1422,98.15,0.07,37.7,3.3,7.01,7,2021,"Summer"
2021-07-22,"WT-4",22.7,0.2438,0.2329,158.6,0.12,56.6,4.88,7.02,7,2021,"Summer"
2021-07-22,"WT-1",21.9,0.0818,0.0769,53.3,0.04,43.1,3.78,7.05,7,2021,"Summer"
2021-07-22,"AN-2",22.5,0.0716,0.0682,46.8,0.03,39,3.37,6.99,7,2021,"Summer"
2021-07-22,"AN-4",21.9,0.2939,0.2767,191.1,0.14,43.8,3.83,6.85,7,2021,"Summer"
2021-07-22,"AN-0",23,0.1376,0.1323,89.05,0.06,61.4,5.26,7.29,7,2021,"Summer"
2021-07-22,"P5-1",25.5,0.0367,0.0371,24.05,0.02,53,4.34,7.16,7,2021,"Summer"
2021-07-22,"P5-3",25.1,0.0443,0.0444,28.6,0.02,23.5,1.94,6.74,7,2021,"Summer"
2021-07-22,"TV",22.8,0.2647,0.2534,172.25,0.13,61.2,5.27,6.67,7,2021,"Summer"
2021-07-22,"AS",22,0.2126,0.2005,138.45,0.1,71.5,6.24,7.03,7,2021,"Summer"
2021-07-22,"SP",25.2,0.1487,0.1492,96.85,0.07,44,3.63,7.31,7,2021,"Summer"
2021-07-22,"DP",26.7,0.103,0.1063,66.95,0.05,44.4,3.56,7.24,7,2021,"Summer"
2021-07-22,"UP",25.4,0.0788,0.0794,51.35,0.04,50.8,4.16,7.21,7,2021,"Summer"
2021-07-22,"P3-D",21.5,0.446,0.4159,289.9,0.21,81.2,7.17,7.09,7,2021,"Summer"
2021-07-22,"CP-3",23.3,0.1183,0.1145,76.7,0.05,74.3,6.33,7.66,7,2021,"Summer"
2021-07-22,"CP-1",21.1,0.2923,0.2707,189.8,0.14,89.3,7.94,7.25,7,2021,"Summer"
2021-07-22,"CP-2",21.5,0.4008,0.3741,260.65,0.19,38.7,3.42,7.07,7,2021,"Summer"
2021-07-22,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,7,2021,"Summer"
2021-08-11,"WT-5",25.9,0.2544,0.2586,165.1,0.12,50.6,4.11,7.78,8,2021,"Summer"
2021-08-11,"WT-3",21.2,0.1363,0.1265,88.4,0.06,39.1,3.47,6.83,8,2021,"Summer"
2021-08-11,"AN-5",23.2,0.1809,0.1747,117.65,0.08,43.8,3.74,6.71,8,2021,"Summer"
2021-08-11,"WT-4",23.5,0.3316,0.3218,215.8,0.16,60.7,5.16,6.88,8,2021,"Summer"
2021-08-11,"AN-4",22.8,0.0972,0.0932,63.05,0.04,40.2,3.45,6.82,8,2021,"Summer"
2021-08-11,"AN-2",23.4,0.0686,0.0665,44.85,0.03,43.1,3.67,6.77,8,2021,"Summer"
2021-08-11,"AN-0",22.6,0.2311,0.2206,150.15,0.11,34.7,3,6.49,8,2021,"Summer"
2021-08-11,"WT-1",23.7,0.1991,0.1942,129.35,0.09,71.3,6.03,6.87,8,2021,"Summer"
2021-08-11,"P5-3",27.8,6e-04,6e-04,0.65,0,70.9,5.57,6.61,8,2021,"Summer"
2021-08-11,"P5-1",26.4,0.0567,0.0582,37.05,0.03,31.2,2.51,6.47,8,2021,"Summer"
2021-08-11,"TV",23.5,0.2437,0.2367,158.6,0.11,82.8,7.03,6.32,8,2021,"Summer"
2021-08-11,"AS",23.2,0.2167,0.2092,141.05,0.1,72.2,6.17,6.8,8,2021,"Summer"
2021-08-11,"SP",25.6,0.1606,0.1625,104.65,0.07,56.4,4.6,7.13,8,2021,"Summer"
2021-08-11,"DP",27.6,0.116,0.1216,75.4,0.05,66.6,5.25,7.18,8,2021,"Summer"
2021-08-11,"UP",25.8,0.0858,0.0871,55.9,0.04,70.7,5.75,6.96,8,2021,"Summer"
2021-08-11,"P3-D",23.7,0.531,0.518,344.5,0.26,84.9,7.17,7.01,8,2021,"Summer"
2021-08-11,"CP-3",28.2,0.1655,0.1755,107.25,0.08,81.3,6.35,7.8,8,2021,"Summer"
2021-08-11,"CP-1",21.8,0.2172,0.2038,141.05,0.1,95.9,8.42,7.06,8,2021,"Summer"
2021-08-11,"CP-2",23,0.2966,0.2851,193.05,0.14,56.7,4.86,7.12,8,2021,"Summer"
2021-08-11,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,8,2021,"Summer"
2021-09-16,"WT-5",22.7,0.1946,0.1861,126.75,0.09,56.1,4.84,8.42,9,2021,"Fall"
2021-09-16,"WT-3",21.3,0.1185,0.11,76.7,0.06,44.5,3.94,7.68,9,2021,"Fall"
2021-09-16,"WT-4",22,0.3796,0.358,247,0.18,69.6,6.07,7.4,9,2021,"Fall"
2021-09-16,"AN-4",21.3,0.1166,0.1083,76.05,0.05,36.3,3.23,7.37,9,2021,"Fall"
2021-09-16,"AN-2",21.1,0.0609,0.0564,39.65,0.03,32.2,2.87,7.2,9,2021,"Fall"
2021-09-16,"AN-0",21.3,0.101,0.0939,65.65,0.05,40.8,3.61,7.05,9,2021,"Fall"
2021-09-16,"WT-1",21.9,0.1469,0.1373,94.9,0.07,63.4,5.55,7.15,9,2021,"Fall"
2021-09-16,"P5-3",25.1,0.049,0.0491,31.85,0.02,61.5,5.07,7.34,9,2021,"Fall"
2021-09-16,"P5-1",24.1,0.0562,0.0552,36.4,0.02,28.8,2.42,6.99,9,2021,"Fall"
2021-09-16,"TV",22.1,0.3121,0.295,202.8,0.15,65.3,5.69,6.74,9,2021,"Fall"
2021-09-16,"AS",22.1,0.1625,0.1534,105.3,0.08,75.1,6.55,7.5,9,2021,"Fall"
2021-09-16,"SP",24,0.1921,0.1885,124.8,0.09,55.1,4.63,7.53,9,2021,"Fall"
2021-09-16,"DP",25.7,0.1487,0.1508,96.85,0.07,92.4,7.53,7.5,9,2021,"Fall"
2021-09-16,"UP",24.3,0.1434,0.1415,92.95,0.07,79.8,6.68,7.3,9,2021,"Fall"
2021-09-16,"P3-D",21.7,0.4139,0.3881,269.1,0.2,116.9,10.27,7.16,9,2021,"Fall"
2021-09-16,"CP-3",23.9,0.1624,0.1591,105.3,0.08,90.8,7.65,7.58,9,2021,"Fall"
2021-09-16,"CP-1",21.7,0.2376,0.2227,154.7,0.11,120.2,10.56,7.21,9,2021,"Fall"
2021-09-16,"CP-2",21.3,0.3999,0.3716,260,0.19,76.9,6.81,6.96,9,2021,"Fall"
2021-09-16,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,9,2021,"Fall"
2021-09-16,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,9,2021,"Fall"
2021-10-14,"WT-5",19.6,0.2007,0.1799,130.65,0.09,86.6,7.94,7.18,10,2021,"Fall"
2021-10-14,"WT-3",18.2,0.0957,0.0833,62.4,0.04,62.6,5.9,7.01,10,2021,"Fall"
2021-10-14,"AN-5",17,0.1357,0.115,88.4,0.06,43.9,4.24,6.64,10,2021,"Fall"
2021-10-14,"WT-4",18.3,0.2485,0.2168,161.2,0.12,83.4,7.84,6.94,10,2021,"Fall"
2021-10-14,"AN-4",17.2,0.1075,0.0916,70.2,0.05,80.7,7.78,6.86,10,2021,"Fall"
2021-10-14,"AN-2",18.4,0.0853,0.0746,55.25,0.04,69.6,6.53,6.92,10,2021,"Fall"
2021-10-14,"AN-0",17.9,0.2259,0.1654,146.9,0.11,62.7,5.95,6.74,10,2021,"Fall"
2021-10-14,"WT-1",18.9,0.2161,0.1908,140.4,0.1,90.6,8.42,6.94,10,2021,"Fall"
2021-10-14,"P5-3",19.4,0.0432,0.0385,27.95,0.02,70.5,6.49,6.99,10,2021,"Fall"
2021-10-14,"P5-1",19.2,0.0567,0.0504,37.05,0.03,53.9,4.98,6.76,10,2021,"Fall"
2021-10-14,"TV",18.6,0.3433,0.3012,222.95,0.16,100.1,9.36,6.72,10,2021,"Fall"
2021-10-14,"AS",17.9,0.2324,0.201,150.8,0.11,120.8,11.45,6.88,10,2021,"Fall"
2021-10-14,"SP",19.5,0.1929,0.1727,125.45,0.09,84.9,7.79,7.21,10,2021,"Fall"
2021-10-14,"DP",20.7,0.0936,0.0859,61.1,0.04,80.8,7.25,7.25,10,2021,"Fall"
2021-10-14,"UP",20.3,0.0823,0.0749,53.3,0.04,85.8,7.75,7,10,2021,"Fall"
2021-10-14,"P3-D",18.5,0.4637,0.4061,301.6,0.22,106.4,9.96,6.86,10,2021,"Fall"
2021-10-14,"CP-3",20,0.1223,0.1105,79.3,0.06,109,9.91,7.38,10,2021,"Fall"
2021-10-14,"CP-1",20.2,0.3131,0.2846,203.45,0.15,109.9,9.94,7.27,10,2021,"Fall"
2021-10-14,"CP-2",19.2,0.4544,0.4041,295.1,0.22,75.6,6.97,6.98,10,2021,"Fall"
2021-10-14,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,10,2021,"Fall"
2021-11-04,"WT-5",12.8,0.1955,0.1501,127.4,0.09,59.2,6.26,4.96,11,2021,"Fall"
2021-11-04,"WT-3",11.5,0.1033,0.0767,66.95,0.05,17.3,1.88,5.47,11,2021,"Fall"
2021-11-04,"AN-5",9.3,0.1284,0.0899,83.2,0.06,24.4,2.8,5.47,11,2021,"Fall"
2021-11-04,"WT-4",10.9,0.2381,0.1741,154.7,0.11,47.8,5.28,5.87,11,2021,"Fall"
2021-11-04,"AN-4",9.6,0.1146,0.0809,74.75,0.05,30.2,3.43,6.19,11,2021,"Fall"
2021-11-04,"AN-2",11.7,0.0927,0.0691,60.45,0.04,19.1,2.07,6.34,11,2021,"Fall"
2021-11-04,"AN-0",10.8,0.1862,0.1358,120.9,0.09,29.7,3.28,6.38,11,2021,"Fall"
2021-11-04,"WT-1",11.5,0.2065,0.1532,133.9,0.1,62.4,6.8,6.54,11,2021,"Fall"
2021-11-04,"P5-3",12,0.0394,0.0296,25.35,0.02,52.6,5.67,6.74,11,2021,"Fall"
2021-11-04,"P5-1",11.9,0.062,0.0465,40.3,0.03,17,1.84,6.54,11,2021,"Fall"
2021-11-04,"TV",11.5,0.3593,0.2665,233.35,0.17,64,6.97,6.49,11,2021,"Fall"
2021-11-04,"AS",10.6,0.2057,0.149,133.9,0.1,72.9,8.12,6.85,11,2021,"Fall"
